account,count,num,size,aid
6,5,1,3,1102770
31,21,1,3,1102775
0,0,1,3,1102788
5,5,1,3,1102785
62,56,1,3,1102786
24,14,1,3,1102783
13,13,1,3,1102796
10,4,1,3,1102803
0,0,1,3,1102808
2,2,1,3,1102807
3,2,1,3,1102814
13,7,1,3,1102813
23,17,1,3,1102817
721,556,1,3,1102812
1,1,1,3,1102811
1,1,1,3,1102825
1188,1068,1,3,1102821
0,0,1,3,1102832
33,28,1,3,1102835
2,2,1,3,1102843
13,13,1,3,1102840
5,5,1,3,1102850
1,1,1,3,1102852
1,1,1,3,1102856
6,4,1,3,1102858
36,24,1,3,1102854
11,8,1,3,1102851
5,5,1,3,1102863
27,27,1,3,1102862
46,42,1,3,1102867
3,1,1,3,1102861
1,1,1,3,1102871
7,5,1,3,1102877
0,0,1,3,1102878
1,1,1,3,1102874
0,0,1,3,1102875
2,2,1,3,1102888
1,1,1,3,1102886
0,0,1,3,1102898
20,9,1,3,1102892
1,1,1,3,1102897
0,0,1,3,1102906
0,0,1,3,1102900
2,2,1,3,1102907
1,1,1,3,1102908
0,0,1,3,1102902
2,2,1,3,1102904
0,0,1,3,1102914
35,22,1,3,1102913
0,0,1,3,1102918
2,1,1,3,1102911
0,0,1,3,1102920
7,7,1,3,1102925
0,0,1,3,1102935
0,0,1,3,1102938
3,3,1,3,1102948
17,16,1,3,1102946
1,1,1,3,1102968
2,2,1,3,1102961
1,1,1,3,1102963
207,187,1,3,1102964
1,1,1,3,1102975
41,31,1,3,1102972
7,4,1,3,1102978
30,22,1,3,1102983
1,1,1,3,1102984
3,2,1,3,1102981
140,99,1,3,1102988
225,184,1,3,1102986
1,1,1,3,1102994
17,5,1,3,1102991
6,6,1,3,1102992
0,0,1,3,1103000
2,2,1,3,1103008
16,16,1,3,1103002
0,0,1,3,1103017
0,0,1,3,1103010
0,0,1,3,1103014
42,36,1,3,1103024
79,41,1,3,1103026
5,4,1,3,1103022
357,294,1,3,1103023
5,3,1,3,1103035
3,3,1,3,1103036
4,4,1,3,1103037
2,2,1,3,1103033
1,1,1,3,1103030
4,3,1,3,1103045
8,3,1,3,1103044
1,1,1,3,1103046
395,325,1,3,1103047
8,7,1,3,1103043
20,22,1,3,1103056
5,4,1,3,1103052
1,1,1,3,1103051
10,7,1,3,1103066
0,1,1,3,1103060
15,9,1,3,1103062
11,10,1,3,1103065
2,2,1,3,1103070
994,780,1,3,1103076
3,3,1,3,1103072
7,6,1,3,1103071
4,4,1,3,1103083
1,2,1,3,1103084
3,3,1,3,1103086
1,1,1,3,1103088
4,3,1,3,1103081
0,0,1,3,1103093
117,82,1,3,1103090
58,41,1,3,1103091
0,0,1,3,1103103
0,0,1,3,1103104
4,2,1,3,1103106
58,24,1,3,1103100
43,46,1,3,1103102
11,7,1,3,1103107
15,9,1,3,1103101
0,0,1,3,1103110
87,79,1,3,1103115
1,1,1,3,1103112
4,4,1,3,1103113
0,0,1,3,1103124
0,0,1,3,1103123
1,1,1,3,1103122
11,8,1,3,1103128
2,2,1,3,1103131
1,1,1,3,1103133
2,2,1,3,1103136
5,3,1,3,1103138
36,21,1,3,1103140
2,1,1,3,1103142
7,7,1,3,1103143
7,5,1,3,1103158
0,0,1,3,1103153
5,5,1,3,1103152
2,2,1,3,1103161
3,3,1,3,1103164
2,2,1,3,1103165
5,5,1,3,1103160
0,0,1,3,1103170
1,1,1,3,1103176
1,1,1,3,1103177
5,7,1,3,1103171
4,4,1,3,1103172
106,104,1,3,1103173
15,9,1,3,1103182
0,0,1,3,1103188
1,1,1,3,1103185
1,1,1,3,1103184
9,9,1,3,1103187
61,37,1,3,1103183
0,0,1,3,1103193
15,8,1,3,1103191
51,21,1,3,1103192
4,4,1,3,1103197
2,2,1,3,1103195
1,2,1,3,1103194
8,6,1,3,1103196
0,0,1,3,1103190
6,4,1,3,1103202
4,3,1,3,1103201
3,2,1,3,1103214
0,0,1,3,1103213
2,2,1,3,1103217
7,5,1,3,1103212
9,9,1,3,1103221
9,7,1,3,1103232
2,2,1,3,1103234
4,4,1,3,1103235
4,4,1,3,1103243
12,6,1,3,1103242
10,7,1,3,1103241
1,1,1,3,1103250
6,6,1,3,1103251
78,53,1,3,1103257
1,1,1,3,1103255
1,1,1,3,1103256
74,19,1,3,1103268
32,21,1,3,1103265
15,10,1,3,1103266
7,4,1,3,1103274
1,1,1,3,1103277
4,4,1,3,1103276
4,2,1,3,1103282
2,2,1,3,1103284
3,2,1,3,1103281
1,2,1,3,1103287
20,13,1,3,1103286
132,86,1,3,1103285
0,0,1,3,1103283
57,49,1,3,1103296
104,84,1,3,1103290
42,36,1,3,1103298
9,9,1,3,1103292
16,12,1,3,1103301
4,4,1,3,1103305
8,8,1,3,1103300
14,6,1,3,1103308
3,3,1,3,1103304
3,2,1,3,1103306
0,0,1,3,1103302
2,2,1,3,1103314
11,6,1,3,1103313
8,8,1,3,1103312
1,1,1,3,1103317
